title,authors,publication_date,abstract,url,id
U.S. tariff outcomes dependent on trading partner responses,"Martínez García, Enrique, Sposi, Michael",N/A,"U.S. tariff policy has historically shifted among competing goals: providing revenue, protecting domestic markets and opening foreign markets to domestic producers. These goals are unlikely to be achieved simultaneously. Modern models applied to the U.S. reveal that tariffs can enhance consumer welfare via terms-of-trade gains, a costly externality on foreign partners, but only if those partners don’t retaliate. Thus, potential consumption gains for U.S. households and businesses depend on policy choices and strategic responses from trading partners.",https://www.dallasfed.org/research/economics/2025/0513,d00001:99961
"All pain, no gain? Reform fatigue and the long-term outlook in Latin America","Chriszt, Michael J.",N/A,N/A,http://www.frbatlanta.org/frbatlanta/invoke.cfm?objectid=87B680BB-6666-11D5-93390020352A7A95&method=display,fedaes:39036
"Still rebuilding, Mississippi makes progress",anonymous,N/A,N/A,http://www.frbatlanta.org/invoke.cfm?objectid=A6C5730C-5056-9F12-1205F9683412BE28&method=display_body,fedaes:39064
Reserve banks return more than $34 billion to Treasury,anonymous,N/A,"In 2007, the Federal Reserve System transferred more than $34 billion to the U.S. Treasury. This revenue represents most of the Reserve Banks' net income and came from a number of sources.",,fedafu:35957
Fed vice chair Kohn encourages banks to work with less debt,anonymous,N/A,"Federal Reserve Vice Chairman Donald Kohn recommended that commercial and investment banks operate with less debt, saying that the financial system's increased stability will outweigh the costs.",,fedafu:36174
Are small businesses concerned about credit?,"Marcuss, Mamie",N/A,"In a recent survey of small businesses, concerns over credit fell low on a long list of pressing problems. Why? This article examines how the recent economic environment and changes in the credit industry have affected small businesses owners' anxiety over financing.",http://www.bostonfed.org/commdev/c&b/2004/Fall/Credit.pdf,fedbcb:18941
"The 2007 Summer Workshop on Money, Banking and Payments: an overview","Wright, Randall, Nosal, Ed",N/A,"The 2007 Summer Workshop on Money, Banking, Payments and Finance met at the Federal Reserve Bank of Cleveland this summer, as we have over the past several years. The following document summarizes and ties together the contributions presented at the workshop this year.",https://fraser.stlouisfed.org/scribd/?item_id=495656&filepath=/docs/historical/frbclev/pdp/frbclv_pdp_200712_023.pdf,fedcpd:23553
Productivity growth and the decline of manufacturing in large metropolitan areas: 1959-78,"Beeson, Patricia E.",N/A,"An examination of the role of productivity differences in explaining the decline of manufacturing activity in large metropolitan areas relative to the rest of the country, with special attention given to the decline of the large metropolitan areas of the Manufacturing Belt.",https://fraser.stlouisfed.org/scribd/?item_id=494470&filepath=/docs/historical/frbclev/wp/frbclv_wp1986-07.pdf#scribd-open,fedcwp:39737:original
"Spotlight: energy, trade in southern New Mexico lift state’s economic performance","Coronado, Roberto, Bueno, Avilia",N/A,N/A,https://www.dallasfed.org/~/media/documents/research/swe/2013/swe1304e.pdf,feddse:32778
Financial Conditions and Economic Activity: Insights from Machine Learning,"Kiley, Michael T.",N/A,"Machine learning (ML) techniques are used to construct a financial conditions index (FCI). The components of the ML-FCI are selected based on their ability to predict the unemployment rate one-year ahead. Three lessons for macroeconomics and variable selection/dimension reduction with large datasets emerge. First, variable transformations can drive results, emphasizing the need for transparency in selection of transformations and robustness to a range of reasonable choices. Second, there is strong evidence of nonlinearity in the relationship between financial variables and economic activityâ€”tight financial conditions are associated with sharp deteriorations in economic activity and accommodative conditions are associated with only modest improvements in activity. Finally, the ML-FCI places sizable weight on equity prices and term spreads, in contrast to other measures. These lessons yield an ML-FCI showing tightening in financial conditions before the early 1990s and early 2000s recessions, in contrast to the National Financial Conditions Index (NFCI).",https://www.federalreserve.gov/econres/feds/files/2020095pap.pdf,fedgfe:89054:original
The Effects of Credit Score Migration on Subprime Auto Loan and Credit Card Delinquencies,"Driscoll, John C., Flagg, Jessica N., Sommer, Kamila, Katcher, Bradley",N/A,"In the early stages of the pandemic, income support and forbearance programs led consumer loan delinquency rates to fall to near-record lows for borrowers across the credit score distribution. Since the second half of 2021, however, delinquency rates have risen, and by 2023:Q3, overall rates for auto and credit card loans had risen above their pre-pandemic levels.",https://www.federalreserve.gov/econres/notes/feds-notes/the-effects-of-credit-score-migration-on-subprime-auto-loan-and-credit-card-delinquencies-20240112.html,fedgfn:97611
